分区,小区名称,所在区域,房屋户型,建筑面积,套内面积,房屋朝向,装修情况,供暖方式,楼层高度,所在楼层,户型结构,建筑类型,建筑结构,梯户比例,配备电梯,挂牌时间,上次交易,房屋年限,抵押信息,交易权属,房屋用途,产权所属,房本备件,标题,总价,单价,地区,几室几厅,房屋面积,楼层,建立时间,户型,关注人数,发布日期,VR看装修,房本满五年,近地铁,房本满两年,随时看房,详情页
石景山,雍景四季,石景山 苹果园 五至六环,2室1厅1厨1卫,116.81㎡,94.08㎡,南,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共19层),平层,板楼,钢混结构,两梯三户,有,2025-03-03,2010-11-25,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,雍景四季 楼层好 视野开阔 正对小区花园 中间位置,717万,"61,382元/平",雍景四季 -苹果园,2室1厅,116.81平米,"('高楼层(共19层)',)",,板楼,11人关注,1个月以前发布,VR房源,房本满五年,近地铁,,,https://bj.lianjia.com/ershoufang/101129176404.html
石景山,西成忆树,石景山 杨庄 五至六环,2室1厅1厨2卫,118.86㎡,,西南,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共20层),平层,板塔结合,钢混结构,三梯十一户,有,2025-02-07,2020-09-27,满两年,无抵押,商品房,普通住宅,共有,已上传房本照片,西成忆树 2室1厅 西南,545万,"45,853元/平",西成忆树 -杨庄,2室1厅,118.86平米,"('中楼层(共20层)',)",2005年,板塔结合,11人关注,2个月以前发布,VR房源,,,房本满两年,,https://bj.lianjia.com/ershoufang/101128604656.html
朝阳,华贸公寓,朝阳 CBD 三至四环,2室1厅1厨2卫,127.89㎡,105.34㎡,南 北,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共26层),平层,板塔结合,钢混结构,三梯八户,有,2025-04-17,2007-03-29,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,华贸公寓 满五唯一 板楼前后看花园,1055万,"82,493元/平",华贸公寓 -CBD,2室1厅,127.89平米,"('26层',)",2005年,板塔结合,2人关注,11天以前发布,VR房源,房本满五年,近地铁,,随时看房,https://bj.lianjia.com/ershoufang/101130081889.html
大兴,美利新世界,大兴 旧宫 四至五环,2室2厅1厨2卫,112.03㎡,99.11㎡,南 北,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",顶层 (共6层),复式,板楼,钢混结构,,无,2024-08-08,2011-12-15,满五年,有抵押 可以自己还,商品房,普通住宅,共有,已上传房本照片,此房满五年唯一，南北通透2居室，精装修，采光充足,419万,"37,401元/平",美利新世界 -旧宫,2室2厅,112.03平米,"('顶层(共6层)',)",,板楼,1人关注,8个月以前发布,VR房源,房本满五年,,,随时看房,https://bj.lianjia.com/ershoufang/101125865890.html
海淀,水云居,海淀 四季青 三至四环,2室1厅1厨2卫,123.37㎡,,南 北,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",底层 (共7层),平层,板楼,钢混结构,一梯两户,有,2024-06-16,2017-09-05,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,美丽经典园二期2011年小区水云居,1230万,"99,701元/平",水云居 -四季青,2室1厅,123.37平米,"('底层(共7层)',)",2011年,板楼,43人关注,10个月以前发布,VR看装修,房本满五年,,,,https://bj.lianjia.com/ershoufang/101124858521.html
朝阳,九龙花园,朝阳 双井 三至四环,2室2厅1厨2卫,124.69㎡,,东南,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共22层),平层,板塔结合,钢混结构,两梯九户,有,2024-11-18,2000-06-08,满五年,无抵押,已购公房,普通住宅,非共有,已上传房本照片,后排不临街东南朝向大两居，视野采光无遮挡，诚意卖,650万,"52,130元/平",九龙花园 -双井,2室2厅,124.69平米,"('中楼层(共22层)',)",1999年,板塔结合,11人关注,5个月以前发布,VR看装修,房本满五年,,,,https://bj.lianjia.com/ershoufang/101127638957.html
朝阳,丽都壹号,朝阳 酒仙桥 四至五环,2室1厅1厨2卫,120㎡,,南,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共20层),平层,板楼,钢混结构,两梯六户,有,2024-11-13,2021-12-10,满两年,无抵押,商品房,普通住宅,非共有,已上传房本照片,丽都壹号全南精装修大两居 业主诚意出,980万,"81,667元/平",丽都壹号 -酒仙桥,2室1厅,120平米,"('低楼层(共20层)',)",2013年,板楼,12人关注,5个月以前发布,VR看装修,,近地铁,房本满两年,,https://bj.lianjia.com/ershoufang/101127458545.html
东城,本家润园一期,东城 东花市 二环内,2室1厅1厨2卫,117.11㎡,85.39㎡,东 西,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共6层),平层,板楼,钢混结构,一梯两户,有,2025-01-04,2007-06-27,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,东花市 本家润园一期 格局方正 双卫两居 满五唯一,1120万,"95,637元/平",本家润园一期 -东花市,2室1厅,117.11平米,"('低楼层(共6层)',)",,板楼,19人关注,3个月以前发布,VR房源,房本满五年,近地铁,,随时看房,https://bj.lianjia.com/ershoufang/101128357792.html
海淀,怡升园,海淀 中关村 三至四环,2室1厅1厨2卫,123.51㎡,,南 北,简装,自供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共14层),平层,板楼,钢混结构,一梯两户,有,2025-03-19,2004-05-09,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,2000年建造  无户口 有电梯南北通透 诚心出售,1150万,"93,110元/平",怡升园 -中关村,2室1厅,123.51平米,"('低楼层(共14层)',)",,板楼,4人关注,1个月以前发布,VR房源,房本满五年,近地铁,,随时看房,https://bj.lianjia.com/ershoufang/101129438686.html
朝阳,金地名京,朝阳 四惠 四至五环,2室1厅1厨2卫,115.73㎡,90.72㎡,南 东南,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共24层),平层,塔楼,钢混结构,两梯五户,有,2025-01-23,2011-09-06,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,金地名京高楼层观景房，满五唯一，诚意出售,832万,"71,892元/平",金地名京 -四惠,2室1厅,115.73平米,"('高楼层(共24层)',)",,塔楼,18人关注,3个月以前发布,VR房源,房本满五年,近地铁,,随时看房,https://bj.lianjia.com/ershoufang/101128600279.html
朝阳,苹果社区北区,朝阳 双井 三至四环,2室1厅1厨1卫,122.75㎡,92.46㎡,南,毛坯,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共20层),平层,塔楼,钢混结构,四梯二十户,有,2024-06-13,2010-10-18,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,南向两居，采光无遮挡，户型方正,588万,"47,903元/平",苹果社区北区 -双井,2室1厅,122.75平米,"('20层',)",2008年,塔楼,23人关注,10个月以前发布,VR房源,房本满五年,,,,https://bj.lianjia.com/ershoufang/101124918326.html
西城,城市之光,西城 牛街 二环内,2室2厅1厨2卫,127.24㎡,91㎡,东南,其他,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",顶层 (共16层),平层,塔楼,钢混结构,两梯十户,有,2024-10-27,1998-11-05,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,西城区二环内 大两居带明厅 楼龄新 采光好 环境好,870万,"68,375元/平",城市之光 -牛街,2室2厅,127.24平米,"('顶层(共16层)',)",1997年,塔楼,28人关注,5个月以前发布,VR房源,房本满五年,近地铁,,随时看房,https://bj.lianjia.com/ershoufang/101127291196.html
门头沟,阁外山水,门头沟 城子 六环外,2室2厅1厨1卫,112.62㎡,,南 北,精装,自供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共12层),平层,板楼,钢混结构,一梯两户,有,2024-10-27,2005-08-01,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,此房满五唯一，南北通透，户型方正，没遮挡，采光好,314万,"27,882元/平",阁外山水 -城子,2室2厅,112.62平米,"('低楼层(共12层)',)",2004年,板楼,12人关注,5个月以前发布,VR房源,房本满五年,,,,https://bj.lianjia.com/ershoufang/101127252881.html
海淀,红杉国际公寓,海淀 五道口 四至五环,2室1厅1厨2卫,114.16㎡,85.42㎡,东,其他,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共19层),平层,塔楼,钢混结构,两梯九户,有,2025-04-20,2013-01-15,满五年,,商品房,商务型公寓,非共有,已上传房本照片,红杉国际公寓 2室1厅 东,650万,"56,938元/平",红杉国际公寓 -五道口,2室1厅,114.16平米,"('低楼层(共19层)',)",2011年,塔楼,0人关注,8天以前发布,VR房源,房本满五年,,,,https://bj.lianjia.com/ershoufang/101129569921.html
昌平,天通苑东二区,昌平 天通苑 五至六环,2室1厅1厨1卫,112.01㎡,101.19㎡,南 北,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",底层 (共7层),,板楼,混合结构,,无,2025-03-13,2003-04-08,满五年,无抵押,一类经济适用房,普通住宅,非共有,已上传房本照片,天通苑东二区 2室1厅 南 北,422万,"37,676元/平",天通苑东二区 -天通苑,2室1厅,112.01平米,"('底层(共7层)',)",,板楼,8人关注,1个月以前发布,VR房源,房本满五年,近地铁,,,https://bj.lianjia.com/ershoufang/101129383315.html
丰台,芳群公寓,丰台 方庄 二至三环,2室1厅1厨2卫,124.19㎡,98.66㎡,西南,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共31层),平层,塔楼,钢混结构,三梯八户,有,2025-02-08,2015-06-02,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,满五年唯一商品房，诚心出售，精装修，看房方便,599万,"48,233元/平",芳群公寓 -方庄,2室1厅,124.19平米,"('高楼层(共31层)',)",2000年,塔楼,11人关注,2个月以前发布,VR看装修,房本满五年,近地铁,,,https://bj.lianjia.com/ershoufang/101128675467.html
西城,广信嘉园,西城 长椿街 二环内,2室1厅1厨1卫,120.71㎡,,西北,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共21层),平层,塔楼,钢混结构,两梯六户,有,2025-03-30,2025-03-24,未满两年,无抵押,商品房,普通住宅,非共有,已上传房本照片,广信嘉园 2室1厅 西北,850万,"70,417元/平",广信嘉园 -长椿街,2室1厅,120.71平米,"('中楼层(共21层)',)",2002年,塔楼,5人关注,29天以前发布,VR房源,,,,,https://bj.lianjia.com/ershoufang/101129658484.html
朝阳,水郡长安,朝阳 双桥 五至六环,2室1厅1厨2卫,112.81㎡,90.14㎡,北,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共20层),复式,板塔结合,钢混结构,两梯六户,有,2025-02-20,2022-05-26,满两年,有抵押,商品房,普通住宅,非共有,已上传房本照片,复式两居，临河观景，居住舒适，2009年社区,426万,"37,763元/平",水郡长安 -双桥,2室1厅,112.81平米,"('20层',)",2008年,板塔结合,8人关注,2个月以前发布,VR房源,,近地铁,房本满两年,,https://bj.lianjia.com/ershoufang/101128960481.html
海淀,曙光花园,海淀 四季青 三至四环,2室1厅1厨1卫,113.13㎡,,东南,简装,自供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共17层),平层,塔楼,钢混结构,两梯八户,有,2024-10-30,2008-08-07,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,曙光花园望山园 位置好 楼层好 视野佳,950万,"83,975元/平",曙光花园 -四季青,2室1厅,113.13平米,"('17层',)",1999年,塔楼,21人关注,5个月以前发布,VR看装修,房本满五年,,,,https://bj.lianjia.com/ershoufang/101127310883.html
丰台,风格与林苑,丰台 花乡 四至五环,2室1厅1厨2卫,118.26㎡,,南 北,简装,自供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",底层 (共7层),复式,板楼,钢混结构,一梯两户,有,2025-03-31,2005-12-06,满五年,有抵押 490万元 华夏 金融公司垫资,商品房,普通住宅,非共有,已上传房本照片,风格与林苑一层有花园，有地下室看房方便，交通便利。,580万,"49,045元/平",风格与林苑 -花乡,2室1厅,118.26平米,"('底层(共7层)',)",,板楼,19人关注,28天以前发布,VR房源,房本满五年,,,,https://bj.lianjia.com/ershoufang/101129745976.html
