小区名称,房屋朝向,装修情况,供暖方式,户型结构,建筑类型,建筑结构,梯户比例,配备电梯,挂牌时间,上次交易,房屋年限,抵押信息,交易权属,房屋用途,产权所属,关注人数,发布日期,VR看装修,近地铁,随时看房,详情页,楼层高低,楼层总高度,区,街道,环线位置,居住空间,功能间,总价(万元),单价(元/平),房屋面积(平米),地址,lat,lon
阳光翠庭,南 北,简装,,平层,板楼,钢混结构,一梯两户,有,2024-08-16,2013-01-15,满五年,无抵押,商品房,普通住宅,非共有,5,8个月以前发布,VR看装修,,随时看房,https://sh.lianjia.com/ershoufang/107110523969.html,中楼层,19,松江,松江新城,外环外,2室1厅,1厨1卫,372.0,35426,105.01,上海市松江松江新城阳光翠庭,31.030295,121.230739
阳光翠庭,南 北,精装,,平层,板楼,钢混结构,一梯两户,有,2024-11-17,2011-01-17,满五年,无抵押,商品房,普通住宅,非共有,5,5个月以前发布,VR看装修,,,https://sh.lianjia.com/ershoufang/107111359525.html,中楼层,18,松江,松江新城,外环外,2室2厅,1厨1卫,380.0,36184,105.02,上海市松江松江新城阳光翠庭,31.030295,121.230739
月亮河碧园(公寓),南,精装,,平层,板楼,钢混结构,无电梯,无,2025-01-10,2012-08-03,满五年,无抵押,商品房,普通住宅,共有,1,3个月以前发布,VR看装修,,,https://sh.lianjia.com/ershoufang/107111806343.html,高楼层,5,松江,松江新城,外环外,2室2厅,1厨1卫,358.0,38570,92.82,上海市松江松江新城月亮河碧园(公寓),31.033598,121.18874
珠江新城,南 北,毛坯,,平层,板楼,钢混结构,两梯三户,有,2024-07-04,2006-04-11,满五年,无抵押,商品房,普通住宅,非共有,6,9个月以前发布,VR看装修,,,https://sh.lianjia.com/ershoufang/107110151241.html,高楼层,18,松江,松江新城,外环外,2室2厅,1厨1卫,380.0,36037,105.45,上海市松江松江新城珠江新城,31.03329,121.209392
都市雅筑,南 北,精装,,平层,板楼,钢混结构,一梯三户,有,2025-03-09,2019-06-02,满五年,有抵押,商品房,普通住宅,共有,12,1个月以前发布,VR看装修,,,https://sh.lianjia.com/ershoufang/107112244901.html,低楼层,11,闵行,颛桥,外环外,2室2厅,1厨1卫,360.0,39828,90.39,上海市闵行颛桥都市雅筑,31.056525,121.411781
富都园,南,精装,,复式,板楼,钢混结构,无电梯,无,2024-10-12,2019-06-23,满五年,有抵押,商品房,普通住宅,共有,6,6个月以前发布,VR房源,,,https://sh.lianjia.com/ershoufang/107111058534.html,高楼层,6,宝山,共富,中环至外环,2室2厅,1厨2卫,400.0,41276,96.91,上海市宝山共富富都园,31.34719,121.427024
九亭明珠苑(公寓),南,毛坯,,平层,板楼,钢混结构,两梯两户,有,2025-02-07,2007-04-13,满五年,无抵押,商品房,普通住宅,共有,2,2个月以前发布,VR房源,,,https://sh.lianjia.com/ershoufang/107111906778.html,低楼层,18,松江,九亭,外环外,2室2厅,1厨1卫,399.0,36512,109.28,上海市松江九亭九亭明珠苑(公寓),31.132821,121.331422
三九大厦,南,简装,,平层,塔楼,钢混结构,三梯八户,有,2022-10-24,2002-02-28,满五年,无抵押,商品房,普通住宅,共有,7,一年前发布,VR看装修,近地铁,,https://sh.lianjia.com/ershoufang/107105985237.html,低楼层,29,虹口,江湾镇,中环至外环,2室2厅,1厨1卫,515.0,54143,95.12,上海市虹口江湾镇三九大厦,31.291935,121.485311
富都园,南,精装,,错层,板楼,钢混结构,无电梯,无,2025-04-13,2008-01-03,满五年,无抵押,商品房,普通住宅,非共有,1,15天以前发布,VR房源,,,https://sh.lianjia.com/ershoufang/107112596330.html,高楼层,6,宝山,共富,中环至外环,2室2厅,1厨2卫,385.0,39728,96.91,上海市宝山共富富都园,31.34719,121.427024
国亭花苑,南,精装,,平层,板楼,砖混结构,无电梯,无,2024-12-14,2020-12-15,满两年,无抵押,商品房,普通住宅,非共有,10,4个月以前发布,VR房源,,,https://sh.lianjia.com/ershoufang/107111593428.html,高楼层,6,松江,九亭,外环外,2室1厅,1厨1卫,355.0,39214,90.53,上海市松江九亭国亭花苑,31.132576,121.329813
颐亭花园(公寓),东,精装,,平层,板楼,钢混结构,一梯两户,有,2024-02-16,2009-10-30,满五年,无抵押,商品房,普通住宅,非共有,3,一年前发布,VR看装修,,,https://sh.lianjia.com/ershoufang/107109014801.html,低楼层,14,松江,九亭,外环外,2室2厅,1厨1卫,370.0,37537,98.57,上海市松江九亭颐亭花园(公寓),31.148146,121.297404
万博家园,南,精装,,平层,板楼,钢混结构,一梯两户,有,2025-02-15,2022-09-05,满两年,无抵押,商品房,普通住宅,非共有,3,2个月以前发布,VR房源,,,https://sh.lianjia.com/ershoufang/107111995132.html,低楼层,13,闵行,华漕,外环外,2室2厅,1厨1卫,375.0,41282,90.84,上海市闵行华漕万博家园,31.228752,121.329416
阳光前景,南,简装,,平层,板楼,钢混结构,两梯三户,有,2025-02-23,2025-03-01,未满两年,无抵押,商品房,普通住宅,共有,12,2个月以前发布,VR看装修,近地铁,,https://sh.lianjia.com/ershoufang/107112086802.html,中楼层,33,虹口,北外滩,内环内,2室2厅,1厨1卫,998.0,101300,98.52,上海市虹口北外滩阳光前景,31.252608,121.502637
紫逸佳苑,南,简装,,平层,板楼,钢混结构,两梯三户,有,2024-06-20,2006-06-01,满五年,无抵押,商品房,普通住宅,共有,20,10个月以前发布,VR看装修,近地铁,,https://sh.lianjia.com/ershoufang/107110032114.html,高楼层,17,宝山,高境,中环至外环,2室2厅,1厨1卫,590.0,65244,90.43,上海市宝山高境紫逸佳苑,31.312474,121.486355
桃浦九村,南,简装,,平层,板楼,钢混结构,无电梯,无,2025-03-09,2004-12-15,满五年,无抵押,商品房,普通住宅,非共有,1,1个月以前发布,VR看装修,近地铁,,https://sh.lianjia.com/ershoufang/107112243584.html,低楼层,6,普陀,桃浦,外环外,2室1厅,1厨1卫,380.0,42115,90.23,上海市普陀桃浦桃浦九村,31.28986,121.345802
嘉旺苑,南 北,简装,,平层,板楼,钢混结构,一梯两户,有,2024-09-29,2024-01-01,未满两年,无抵押,商品房,普通住宅,非共有,14,6个月以前发布,VR房源,,,https://sh.lianjia.com/ershoufang/107110935280.html,低楼层,13,嘉定,江桥,外环外,2室1厅,1厨2卫,366.0,36102,101.38,上海市嘉定江桥嘉旺苑,31.255489,121.325784
锦鸿公寓,南,简装,,平层,塔楼,钢混结构,三梯十户,有,2023-11-03,2004-03-31,满五年,无抵押,商品房,普通住宅,非共有,39,一年前发布,VR房源,近地铁,,https://sh.lianjia.com/ershoufang/107108408234.html,低楼层,26,闵行,梅陇,中环至外环,2室1厅,1厨1卫,378.0,39736,95.13,上海市闵行梅陇锦鸿公寓,31.136963,121.410947
锦鸿公寓,南 西南,精装,,平层,板塔结合,钢混结构,三梯十户,有,2023-07-24,2004-03-02,满五年,无抵押,商品房,普通住宅,非共有,21,一年前发布,VR看装修,近地铁,,https://sh.lianjia.com/ershoufang/107107635281.html,中楼层,26,闵行,梅陇,中环至外环,2室1厅,1厨1卫,379.0,38638,98.09,上海市闵行梅陇锦鸿公寓,31.136963,121.410947
顺驰美兰湖,南 北,简装,,平层,板楼,钢混结构,一梯两户,有,2025-02-10,2012-09-05,满五年,无抵押,商品房,普通住宅,非共有,5,2个月以前发布,VR房源,近地铁,,https://sh.lianjia.com/ershoufang/107111948064.html,低楼层,6,宝山,罗店,外环外,2室2厅,1厨1卫,355.0,38752,91.61,上海市宝山罗店顺驰美兰湖,31.407038,121.356156
君莲小区,南,精装,,平层,板楼,钢混结构,一梯两户,有,2025-03-19,2020-11-22,满两年,无抵押,商品房,普通住宅,非共有,6,1个月以前发布,VR看装修,,,https://sh.lianjia.com/ershoufang/107112345359.html,中楼层,14,闵行,颛桥,外环外,2室2厅,1厨1卫,378.0,40498,93.34,上海市闵行颛桥君莲小区,31.06834,121.397216
中星海上名豪苑(三期),南,毛坯,,平层,板楼,钢混结构,一梯两户,有,2025-04-16,2014-05-08,满五年,无抵押,商品房,普通住宅,共有,0,11天以前发布,VR看装修,近地铁,,https://sh.lianjia.com/ershoufang/107112627482.html,低楼层,12,嘉定,江桥,外环外,2室2厅,0厨1卫,380.0,41617,91.31,上海市嘉定江桥中星海上名豪苑(三期),31.2684,121.330437
万科阳光苑,南,简装,,平层,板楼,钢混结构,一梯两户,有,2025-03-14,2019-12-09,满五年,无抵押,商品房,普通住宅,非共有,9,1个月以前发布,VR房源,,,https://sh.lianjia.com/ershoufang/107112295355.html,低楼层,9,闵行,吴泾,外环外,2室1厅,1厨1卫,390.0,42985,90.73,上海市闵行吴泾万科阳光苑,31.175012,121.25717
嘉城幸福港,南 北,简装,,平层,板楼,钢混结构,一梯三户,有,2025-04-08,2006-03-04,满五年,无抵押,商品房,普通住宅,非共有,6,20天以前发布,VR房源,近地铁,,https://sh.lianjia.com/ershoufang/107112547546.html,低楼层,11,嘉定,江桥,外环外,2室2厅,1厨1卫,398.0,40203,99.0,上海市嘉定江桥嘉城幸福港,31.262573,121.344748
宝宸怡秀园,南,简装,,平层,板楼,钢混结构,六梯三户,有,2025-04-12,2005-11-25,满五年,无抵押,商品房,普通住宅,共有,1,16天以前发布,VR房源,近地铁,,https://sh.lianjia.com/ershoufang/107112585805.html,高楼层,18,宝山,淞宝,中环至外环,2室2厅,1厨1卫,469.0,45140,103.9,上海市宝山淞宝宝宸怡秀园,31.37463,121.49745
金融湾晶琇,南,精装,,平层,,未知结构,,,2024-02-28,2024-01-10,未满两年,无抵押,商品房,普通住宅,非共有,3,一年前发布,VR看装修,,,https://sh.lianjia.com/ershoufang/107109116594.html,高楼层,12,浦东,临港新城,,2室3厅,1厨1卫,380.0,38717,98.15,上海市浦东临港新城金融湾晶琇,30.912095,121.946621
华银苑,东南,简装,,平层,板楼,砖混结构,无电梯,无,2025-01-02,1999-09-15,满五年,无抵押,商品房,普通住宅,非共有,0,3个月以前发布,VR看装修,,随时看房,https://sh.lianjia.com/ershoufang/107111745693.html,高楼层,6,闵行,颛桥,外环外,2室2厅,1厨1卫,390.0,40112,97.23,上海市闵行颛桥华银苑,31.06699,121.400141
金梅公寓,东,毛坯,,平层,塔楼,钢混结构,两梯六户,有,2025-03-21,2003-12-03,满五年,有抵押,商品房,普通住宅,非共有,7,1个月以前发布,VR看装修,近地铁,随时看房,https://sh.lianjia.com/ershoufang/107112371918.html,高楼层,18,闵行,古美,中环至外环,2室1厅,1厨1卫,399.0,40332,98.93,上海市闵行古美金梅公寓,31.144006,121.409898
绿庭尚城,南,精装,,平层,板楼,钢混结构,两梯四户,有,2023-08-21,2010-05-17,满五年,无抵押,商品房,普通住宅,共有,20,一年前发布,VR房源,,,https://sh.lianjia.com/ershoufang/107107838227.html,低楼层,27,松江,九亭,外环外,2室2厅,1厨1卫,370.0,39208,94.37,上海市松江九亭绿庭尚城,31.147081,121.313028
鲁班大楼,南,精装,,平层,塔楼,钢混结构,两梯八户,有,2023-04-19,2000-06-17,满五年,无抵押,商品房,普通住宅,非共有,50,一年前发布,VR看装修,近地铁,,https://sh.lianjia.com/ershoufang/107106952665.html,高楼层,24,黄浦,世博滨江,内环至中环,2室1厅,1厨1卫,768.0,80126,95.85,上海市黄浦世博滨江鲁班大楼,31.197163,121.478601
宝地东花园,南 北,精装,,平层,板楼,钢混结构,两梯四户,有,2024-03-29,2017-09-19,满两年,无抵押,商品房,普通住宅,非共有,54,一年前发布,VR看装修,近地铁,,https://sh.lianjia.com/ershoufang/107109374796.html,高楼层,25,杨浦,周家嘴路,内环内,2室2厅,1厨1卫,1320.0,129134,102.22,上海市杨浦周家嘴路宝地东花园,31.262631,121.512756
知雅汇(公寓),南,精装,,平层,板楼,钢混结构,两梯三户,有,2024-11-15,2015-01-09,满五年,有抵押,商品房,普通住宅,非共有,12,5个月以前发布,VR看装修,,,https://sh.lianjia.com/ershoufang/107111348741.html,中楼层,17,松江,九亭,外环外,2室2厅,1厨1卫,355.0,39349,90.22,上海市松江九亭知雅汇(公寓),31.135833,121.285978
阜兴世纪公馆,南 北,精装,,平层,板楼,钢混结构,两梯四户,有,2023-11-02,2024-01-19,未满两年,无抵押,商品房,普通住宅,非共有,5,一年前发布,VR房源,近地铁,,https://sh.lianjia.com/ershoufang/107108396554.html,中楼层,36,浦东,潍坊,内环内,2室2厅,1厨1卫,798.0,79483,100.4,上海市浦东潍坊阜兴世纪公馆,31.224765,121.529192
文宇公寓,南,简装,,平层,板楼,钢混结构,两梯六户,有,2023-09-10,,,无抵押,商品房,普通住宅,共有,70,一年前发布,VR看装修,近地铁,,https://sh.lianjia.com/ershoufang/107108008182.html,中楼层,15,虹口,鲁迅公园,内环内,2室1厅,1厨1卫,568.0,60132,94.46,上海市虹口鲁迅公园文宇公寓,31.276003,121.487951
爱邦大厦,北,精装,,平层,板楼,钢混结构,三梯八户,有,2023-07-17,2018-04-23,满五年,无抵押,商品房,普通住宅,非共有,71,一年前发布,VR房源,近地铁,,https://sh.lianjia.com/ershoufang/107107582650.html,低楼层,29,徐汇,徐家汇,内环内,2室1厅,1厨1卫,535.0,56644,94.45,上海市徐汇徐家汇爱邦大厦,31.188234,121.447447
名庭花苑,南,简装,,平层,板楼,钢混结构,两梯三户,有,2024-11-18,2007-04-18,满五年,无抵押,商品房,普通住宅,非共有,4,5个月以前发布,VR房源,近地铁,,https://sh.lianjia.com/ershoufang/107111367143.html,高楼层,18,松江,松江新城,外环外,2室2厅,1厨1卫,390.0,35491,109.89,上海市松江松江新城名庭花苑,31.037256,121.233356
世纪新城,南,精装,,平层,板楼,钢混结构,无电梯,无,2024-10-30,2013-02-17,满五年,有抵押,商品房,普通住宅,共有,6,5个月以前发布,VR房源,,,https://sh.lianjia.com/ershoufang/107111203683.html,中楼层,4,松江,松江新城,外环外,2室2厅,1厨1卫,358.0,39363,90.95,上海市松江松江新城世纪新城,31.041102,121.204491
云润家园,南,简装,,平层,板楼,钢混结构,一梯两户,有,2024-05-30,2007-06-22,满五年,有抵押,商品房,普通住宅,非共有,12,10个月以前发布,VR房源,,随时看房,https://sh.lianjia.com/ershoufang/107109857966.html,低楼层,14,松江,九亭,外环外,2室2厅,1厨1卫,390.0,38057,102.48,上海市松江九亭云润家园,31.129058,121.319052
宝地东花园,南,简装,,平层,板楼,钢混结构,两梯三户,有,2024-09-20,2007-07-11,满五年,无抵押,商品房,普通住宅,共有,17,7个月以前发布,VR房源,近地铁,随时看房,https://sh.lianjia.com/ershoufang/107110859017.html,高楼层,24,杨浦,周家嘴路,内环内,2室2厅,1厨1卫,1090.0,104687,104.12,上海市杨浦周家嘴路宝地东花园,31.262631,121.512756
吴淞新城,南 北,精装,,平层,板楼,钢混结构,一梯两户,有,2025-03-11,2021-01-15,满两年,无抵押,商品房,普通住宅,共有,4,1个月以前发布,VR看装修,近地铁,,https://sh.lianjia.com/ershoufang/107112267858.html,低楼层,12,宝山,淞宝,中环至外环,2室2厅,1厨1卫,415.0,45500,91.21,上海市宝山淞宝吴淞新城,31.371713,121.497889
宝山五村,南,简装,,平层,板楼,砖混结构,无电梯,无,2024-09-26,2016-08-03,满五年,无抵押,商品房,普通住宅,共有,5,6个月以前发布,VR看装修,,,https://sh.lianjia.com/ershoufang/107110907309.html,中楼层,6,宝山,淞宝,外环外,2室1厅,1厨1卫,400.0,43479,92.0,上海市宝山淞宝宝山五村,31.390075,121.490052
复地富顿街区,南 北,简装,,平层,板楼,钢混结构,一梯两户,有,2024-06-06,2023-03-30,满两年,无抵押,商品房,普通住宅,非共有,10,10个月以前发布,VR看装修,,,https://sh.lianjia.com/ershoufang/107109916325.html,高楼层,14,松江,九亭,外环外,2室2厅,1厨1卫,396.0,42802,92.52,上海市松江九亭复地富顿街区,31.127323,121.317827
枫泽苑,南,精装,,平层,板楼,钢混结构,无电梯,无,2024-10-08,2021-06-07,满两年,无抵押,商品房,普通住宅,共有,10,6个月以前发布,VR看装修,,,https://sh.lianjia.com/ershoufang/107110998821.html,低楼层,6,闵行,颛桥,外环外,2室1厅,1厨1卫,400.0,43455,92.05,上海市闵行颛桥枫泽苑,31.031028,121.421015
枫桥丽舍,南,精装,,平层,板楼,钢混结构,一梯两户,有,2025-04-05,2016-06-21,满五年,无抵押,商品房,普通住宅,共有,0,23天以前发布,VR房源,,,https://sh.lianjia.com/ershoufang/107112517467.html,高楼层,14,松江,九亭,外环外,2室2厅,1厨1卫,385.0,40302,95.53,上海市松江九亭枫桥丽舍,31.135833,121.285978
嘉宝新园,南 北,精装,,平层,板楼,钢混结构,无电梯,无,2024-01-21,2009-08-09,满五年,无抵押,商品房,普通住宅,共有,31,一年前发布,VR看装修,,,https://sh.lianjia.com/ershoufang/107108954183.html,中楼层,6,嘉定,南翔,外环外,2室2厅,1厨1卫,370.0,39662,93.29,上海市嘉定南翔嘉宝新园,31.297721,121.312503
惠国公寓,南,精装,,平层,板楼,钢混结构,两梯四户,有,2023-06-08,2008-05-30,满五年,无抵押,商品房,普通住宅,非共有,69,一年前发布,VR看装修,近地铁,,https://sh.lianjia.com/ershoufang/107107298481.html,中楼层,18,黄浦,蓬莱公园,内环内,2室2厅,1厨1卫,1000.0,108402,92.25,上海市黄浦蓬莱公园惠国公寓,31.208653,121.492912
尚海湾豪庭三期,南,精装,,平层,板楼,钢混结构,两梯四户,有,2025-01-04,2025-02-20,未满两年,无抵押,商品房,普通住宅,共有,31,3个月以前发布,VR看装修,近地铁,,https://sh.lianjia.com/ershoufang/107111756174.html,低楼层,30,徐汇,徐汇滨江,,2室2厅,1厨2卫,1658.0,174380,95.08,上海市徐汇徐汇滨江尚海湾豪庭三期,31.179931,121.460283
知雅汇(公寓),南,精装,,平层,板楼,钢混结构,两梯三户,有,2024-12-04,2021-03-10,满两年,无抵押,商品房,普通住宅,共有,2,4个月以前发布,VR看装修,,,https://sh.lianjia.com/ershoufang/107111499205.html,中楼层,17,松江,九亭,外环外,2室2厅,1厨1卫,360.0,39965,90.08,上海市松江九亭知雅汇(公寓),31.135833,121.285978
绿庭尚城,南,精装,,平层,板塔结合,钢混结构,两梯四户,有,2025-03-14,2016-09-21,满五年,有抵押,商品房,普通住宅,非共有,4,1个月以前发布,VR房源,,随时看房,https://sh.lianjia.com/ershoufang/107112294221.html,高楼层,27,松江,九亭,外环外,2室2厅,1厨2卫,380.0,39725,95.66,上海市松江九亭绿庭尚城,31.147081,121.313028
象屿都城,南,简装,,平层,板楼,钢混结构,一梯两户,有,2025-03-22,2008-06-13,满五年,无抵押,商品房,普通住宅,非共有,1,1个月以前发布,VR看装修,,,https://sh.lianjia.com/ershoufang/107112381226.html,中楼层,14,松江,九亭,外环外,2室2厅,1厨1卫,378.0,37937,99.64,上海市松江九亭象屿都城,31.124173,121.334973
